,State_FIPS_Code,Name,State_Abbreviation,Year,Annual_Federal_Minimum,Annual_State_Minimum,Annual_Federal_Average,Annual_State_Average,Annual_Federal_Maximum,Annual_State_Maximum
1336,37,North Carolina,NC,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1337,37,North Carolina,NC,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
1338,37,North Carolina,NC,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1339,37,North Carolina,NC,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
1340,37,North Carolina,NC,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
1341,37,North Carolina,NC,1992,4.25,4.25,4.25,4.25,4.25,4.25
1342,37,North Carolina,NC,1993,4.25,4.25,4.25,4.25,4.25,4.25
1343,37,North Carolina,NC,1994,4.25,4.25,4.25,4.25,4.25,4.25
1344,37,North Carolina,NC,1995,4.25,4.25,4.25,4.25,4.25,4.25
1345,37,North Carolina,NC,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
1346,37,North Carolina,NC,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
1347,37,North Carolina,NC,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1348,37,North Carolina,NC,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1349,37,North Carolina,NC,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1350,37,North Carolina,NC,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1351,37,North Carolina,NC,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1352,37,North Carolina,NC,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1353,37,North Carolina,NC,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1354,37,North Carolina,NC,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1355,37,North Carolina,NC,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1356,37,North Carolina,NC,2007,5.15,6.150000095367432,5.458767123287674,6.150000095367432,5.8500000000000005,6.150000095367432
1357,37,North Carolina,NC,2008,5.8500000000000005,6.150000095367432,6.15792349726776,6.325956344604492,6.55,6.550000190734863
1358,37,North Carolina,NC,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
1359,37,North Carolina,NC,2010,7.25,7.25,7.25,7.25,7.25,7.25
1360,37,North Carolina,NC,2011,7.25,7.25,7.25,7.25,7.25,7.25
1361,37,North Carolina,NC,2012,7.25,7.25,7.25,7.25,7.25,7.25
1362,37,North Carolina,NC,2013,7.25,7.25,7.25,7.25,7.25,7.25
1363,37,North Carolina,NC,2014,7.25,7.25,7.25,7.25,7.25,7.25
1364,37,North Carolina,NC,2015,7.25,7.25,7.25,7.25,7.25,7.25
1365,37,North Carolina,NC,2016,7.25,7.25,7.25,7.25,7.25,7.25
1366,37,North Carolina,NC,2017,7.25,7.25,7.25,7.25,7.25,7.25
1367,37,North Carolina,NC,2018,7.25,7.25,7.25,7.25,7.25,7.25
1368,37,North Carolina,NC,2019,7.25,7.25,7.25,7.25,7.25,7.25
1369,37,North Carolina,NC,2020,7.25,7.25,7.25,7.25,7.25,7.25
1370,37,North Carolina,NC,2021,7.25,7.25,7.25,7.25,7.25,7.25
1371,37,North Carolina,NC,2022,7.25,7.25,7.25,7.25,7.25,7.25
1372,38,North Dakota,ND,1974,2.0,2.0,2.0,2.0,2.0,2.0
1373,38,North Dakota,ND,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
1374,38,North Dakota,ND,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
1375,38,North Dakota,ND,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
1376,38,North Dakota,ND,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
1377,38,North Dakota,ND,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
1378,38,North Dakota,ND,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
1379,38,North Dakota,ND,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1380,38,North Dakota,ND,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1381,38,North Dakota,ND,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1382,38,North Dakota,ND,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
1383,38,North Dakota,ND,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1384,38,North Dakota,ND,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1385,38,North Dakota,ND,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1386,38,North Dakota,ND,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
1387,38,North Dakota,ND,1989,3.35,3.3499999046325684,3.3499999999999988,3.369178056716919,3.35,3.4000000953674316
1388,38,North Dakota,ND,1990,3.35,3.4000000953674316,3.6890410958903854,3.7013697624206543,3.8000000000000003,3.799999952316284
1389,38,North Dakota,ND,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
1390,38,North Dakota,ND,1992,4.25,4.25,4.25,4.25,4.25,4.25
1391,38,North Dakota,ND,1993,4.25,4.25,4.25,4.25,4.25,4.25
1392,38,North Dakota,ND,1994,4.25,4.25,4.25,4.25,4.25,4.25
1393,38,North Dakota,ND,1995,4.25,4.25,4.25,4.25,4.25,4.25
1394,38,North Dakota,ND,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
1395,38,North Dakota,ND,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
1396,38,North Dakota,ND,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1397,38,North Dakota,ND,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1398,38,North Dakota,ND,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1399,38,North Dakota,ND,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1400,38,North Dakota,ND,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1401,38,North Dakota,ND,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1402,38,North Dakota,ND,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1403,38,North Dakota,ND,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1404,38,North Dakota,ND,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1405,38,North Dakota,ND,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
1406,38,North Dakota,ND,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
1407,38,North Dakota,ND,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
1408,38,North Dakota,ND,2010,7.25,7.25,7.25,7.25,7.25,7.25
1409,38,North Dakota,ND,2011,7.25,7.25,7.25,7.25,7.25,7.25
1410,38,North Dakota,ND,2012,7.25,7.25,7.25,7.25,7.25,7.25
1411,38,North Dakota,ND,2013,7.25,7.25,7.25,7.25,7.25,7.25
1412,38,North Dakota,ND,2014,7.25,7.25,7.25,7.25,7.25,7.25
1413,38,North Dakota,ND,2015,7.25,7.25,7.25,7.25,7.25,7.25
1414,38,North Dakota,ND,2016,7.25,7.25,7.25,7.25,7.25,7.25
1415,38,North Dakota,ND,2017,7.25,7.25,7.25,7.25,7.25,7.25
1416,38,North Dakota,ND,2018,7.25,7.25,7.25,7.25,7.25,7.25
1417,38,North Dakota,ND,2019,7.25,7.25,7.25,7.25,7.25,7.25
1418,38,North Dakota,ND,2020,7.25,7.25,7.25,7.25,7.25,7.25
1419,38,North Dakota,ND,2021,7.25,7.25,7.25,7.25,7.25,7.25
1420,38,North Dakota,ND,2022,7.25,7.25,7.25,7.25,7.25,7.25
1421,31,Nebraska,NE,1974,2.0,2.0,2.0,2.0,2.0,2.0
1422,31,Nebraska,NE,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
1423,31,Nebraska,NE,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
1424,31,Nebraska,NE,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
1425,31,Nebraska,NE,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
1426,31,Nebraska,NE,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
1427,31,Nebraska,NE,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
1428,31,Nebraska,NE,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1429,31,Nebraska,NE,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1430,31,Nebraska,NE,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1431,31,Nebraska,NE,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
1432,31,Nebraska,NE,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1433,31,Nebraska,NE,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1434,31,Nebraska,NE,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1435,31,Nebraska,NE,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
1436,31,Nebraska,NE,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
1437,31,Nebraska,NE,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
1438,31,Nebraska,NE,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
1439,31,Nebraska,NE,1992,4.25,4.25,4.25,4.25,4.25,4.25
1440,31,Nebraska,NE,1993,4.25,4.25,4.25,4.25,4.25,4.25
1441,31,Nebraska,NE,1994,4.25,4.25,4.25,4.25,4.25,4.25
1442,31,Nebraska,NE,1995,4.25,4.25,4.25,4.25,4.25,4.25
1443,31,Nebraska,NE,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
1444,31,Nebraska,NE,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
1445,31,Nebraska,NE,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1446,31,Nebraska,NE,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1447,31,Nebraska,NE,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1448,31,Nebraska,NE,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1449,31,Nebraska,NE,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1450,31,Nebraska,NE,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1451,31,Nebraska,NE,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1452,31,Nebraska,NE,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1453,31,Nebraska,NE,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
1454,31,Nebraska,NE,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
1455,31,Nebraska,NE,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
1456,31,Nebraska,NE,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
1457,31,Nebraska,NE,2010,7.25,7.25,7.25,7.25,7.25,7.25
